message_id,channel_name,image_path,detected_objects_count,detected_classes,top_detected_class,top_confidence,image_category,all_confidences
22510,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22510.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
22504,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22504.jpg,0,,,0.0,other,{}
22262,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22262.jpg,0,,,0.0,other,{}
21743,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21743.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
21025,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21025.jpg,0,,,0.0,other,{}
21031,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21031.jpg,6,"39,39,41,39,73,73",bottle,0.795233964920044,product_display,"{39: 0.35674333572387695, 41: 0.3711012303829193, 73: 0.260553777217865}"
22538,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22538.jpg,1,73,book,0.2937234044075012,other,{73: 0.2937234044075012}
21757,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21757.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21964,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21964.jpg,1,73,book,0.2753828465938568,other,{73: 0.2753828465938568}
21970,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21970.jpg,0,,,0.0,other,{}
22289,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22289.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
21958,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21958.jpg,1,60,dining table,0.29310351610183716,other,{60: 0.29310351610183716}
21780,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21780.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21794,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21794.jpg,2,"46,47",banana,0.7397502064704895,product_display,"{46: 0.7397502064704895, 47: 0.3168768882751465}"
22712,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22712.jpg,2,"39,60",bottle,0.4841192960739136,product_display,"{39: 0.4841192960739136, 60: 0.29485949873924255}"
20663,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20663.jpg,1,74,clock,0.4850984811782837,other,{74: 0.4850984811782837}
22074,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22074.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
22060,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22060.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
20677,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20677.jpg,2,"39,39",bottle,0.9407604932785034,product_display,{39: 0.4056761860847473}
21569,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21569.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
22706,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22706.jpg,0,,,0.0,other,{}
21227,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21227.jpg,0,,,0.0,other,{}
22048,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22048.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
20887,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20887.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21541,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21541.jpg,0,,,0.0,other,{}
20893,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20893.jpg,1,0,person,0.31474918127059937,lifestyle,{0: 0.31474918127059937}
21555,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21555.jpg,0,,,0.0,other,{}
21233,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21233.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
22909,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22909.jpg,1,12,parking meter,0.2554693818092346,other,{12: 0.2554693818092346}
20878,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20878.jpg,2,"39,39",bottle,0.9156716465950012,product_display,{39: 0.8188872933387756}
22935,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22935.jpg,0,,,0.0,other,{}
20844,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20844.jpg,1,25,umbrella,0.5367001295089722,other,{25: 0.5367001295089722}
21582,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21582.jpg,0,,,0.0,other,{}
20850,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20850.jpg,0,,,0.0,other,{}
21596,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21596.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
20688,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20688.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
22921,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22921.jpg,2,"39,39",bottle,0.8162508010864258,product_display,{39: 0.4633869230747223}
22666,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22666.jpg,0,,,0.0,other,{}
20717,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20717.jpg,0,,,0.0,other,{}
22100,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22100.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22114,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22114.jpg,0,,,0.0,other,{}
20703,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20703.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
22672,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22672.jpg,0,,,0.0,other,{}
21353,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21353.jpg,0,,,0.0,other,{}
22882,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22882.jpg,1,39,bottle,0.8308449983596802,product_display,{39: 0.8308449983596802}
21435,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21435.jpg,1,0,person,0.31474918127059937,lifestyle,{0: 0.31474918127059937}
21421,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21421.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
22128,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22128.jpg,0,,,0.0,other,{}
22896,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22896.jpg,25,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39",bottle,0.6552401185035706,product_display,{39: 0.2851354479789734}
21347,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21347.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
20918,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20918.jpg,0,,,0.0,other,{}
22869,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22869.jpg,0,,,0.0,other,{}
22841,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22841.jpg,0,,,0.0,other,{}
22699,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22699.jpg,0,,,0.0,other,{}
21390,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21390.jpg,0,,,0.0,other,{}
20924,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20924.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
21384,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21384.jpg,2,"67,39",cell phone,0.6242851614952087,product_display,"{67: 0.6242851614952087, 39: 0.4089212417602539}"
22855,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22855.jpg,0,,,0.0,other,{}
22302,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22302.jpg,2,"73,39",book,0.350198894739151,product_display,"{73: 0.350198894739151, 39: 0.26285699009895325}"
22464,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22464.jpg,1,0,person,0.2874700725078583,lifestyle,{0: 0.2874700725078583}
22470,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22470.jpg,1,72,refrigerator,0.457951158285141,other,{72: 0.457951158285141}
21179,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21179.jpg,2,"67,39",cell phone,0.6242851614952087,product_display,"{67: 0.6242851614952087, 39: 0.4089212417602539}"
22316,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22316.jpg,2,"39,60",bottle,0.4841192960739136,product_display,"{39: 0.4841192960739136, 60: 0.29485949873924255}"
21637,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21637.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
22458,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22458.jpg,7,"39,39,39,39,39,39,39",bottle,0.940746545791626,product_display,{39: 0.2571013867855072}
21151,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21151.jpg,0,,,0.0,other,{}
21623,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21623.jpg,4,"52,52,52,52",hot dog,0.5860720276832581,other,{52: 0.25144100189208984}
21810,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21810.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
21804,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21804.jpg,0,,,0.0,other,{}
21192,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21192.jpg,2,"41,41",cup,0.5362052321434021,product_display,{41: 0.25667262077331543}
21186,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21186.jpg,2,"39,41",bottle,0.4822787344455719,product_display,"{39: 0.4822787344455719, 41: 0.3975864350795746}"
21838,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21838.jpg,0,,,0.0,other,{}
21863,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21863.jpg,0,,,0.0,other,{}
21877,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21877.jpg,2,"39,60",bottle,0.4841192960739136,product_display,"{39: 0.4841192960739136, 60: 0.29485949873924255}"
21687,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21687.jpg,3,"39,60,39",bottle,0.7048848271369934,product_display,"{39: 0.2658946216106415, 60: 0.31955164670944214}"
22417,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22417.jpg,0,,,0.0,other,{}
21678,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21678.jpg,0,,,0.0,other,{}
22371,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22371.jpg,2,"39,12",bottle,0.5252008438110352,product_display,"{39: 0.5252008438110352, 12: 0.25917646288871765}"
22365,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22365.jpg,0,,,0.0,other,{}
22403,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22403.jpg,0,,,0.0,other,{}
21122,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21122.jpg,1,39,bottle,0.9162954688072205,product_display,{39: 0.9162954688072205}
21644,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21644.jpg,1,39,bottle,0.7887119650840759,product_display,{39: 0.7887119650840759}
21650,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21650.jpg,1,60,dining table,0.29310351610183716,other,{60: 0.29310351610183716}
21888,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21888.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
22359,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22359.jpg,0,,,0.0,other,{}
21136,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21136.jpg,2,"0,0",person,0.7034516930580139,lifestyle,{0: 0.6184196472167969}
21485,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21485.jpg,0,,,0.0,other,{}
20943,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20943.jpg,0,,,0.0,other,{}
22832,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22832.jpg,0,,,0.0,other,{}
22826,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22826.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
21491,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21491.jpg,0,,,0.0,other,{}
20957,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20957.jpg,0,,,0.0,other,{}
22198,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22198.jpg,0,,,0.0,other,{}
22173,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22173.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
20764,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20764.jpg,2,"39,73",bottle,0.3064383268356323,product_display,"{39: 0.3064383268356323, 73: 0.2673894762992859}"
22615,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22615.jpg,0,,,0.0,other,{}
22601,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22601.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21308,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21308.jpg,0,,,0.0,other,{}
20770,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20770.jpg,1,53,pizza,0.6298407912254333,other,{53: 0.6298407912254333}
22167,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22167.jpg,2,"67,39",cell phone,0.6242851614952087,product_display,"{67: 0.6242851614952087, 39: 0.4089212417602539}"
20758,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20758.jpg,0,,,0.0,other,{}
21446,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21446.jpg,0,,,0.0,other,{}
20980,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20980.jpg,2,"73,39",book,0.350198894739151,product_display,"{73: 0.350198894739151, 39: 0.26285699009895325}"
22629,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22629.jpg,25,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39",bottle,0.6552401185035706,product_display,{39: 0.2851354479789734}
21320,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21320.jpg,1,37,surfboard,0.3114836513996124,other,{37: 0.3114836513996124}
21334,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21334.jpg,2,"39,73",bottle,0.4000658094882965,product_display,"{39: 0.4000658094882965, 73: 0.3298988342285156}"
21452,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21452.jpg,0,,,0.0,other,{}
20994,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20994.jpg,1,39,bottle,0.5596914887428284,product_display,{39: 0.5596914887428284}
20837,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20837.jpg,2,"76,74",scissors,0.5893492102622986,other,"{76: 0.5893492102622986, 74: 0.2823452055454254}"
21297,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21297.jpg,0,,,0.0,other,{}
21283,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21283.jpg,2,"39,73",bottle,0.3064383268356323,product_display,"{39: 0.3064383268356323, 73: 0.2673894762992859}"
20823,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20823.jpg,2,"39,39",bottle,0.9407604932785034,product_display,{39: 0.4056761860847473}
22007,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22007.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
21268,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21268.jpg,1,37,surfboard,0.3114836513996124,other,{37: 0.3114836513996124}
22761,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22761.jpg,0,,,0.0,other,{}
22775,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22775.jpg,0,,,0.0,other,{}
22013,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22013.jpg,2,"46,47",banana,0.7397502064704895,product_display,"{46: 0.7397502064704895, 47: 0.3168768882751465}"
21254,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21254.jpg,0,,,0.0,other,{}
21240,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21240.jpg,2,"76,74",scissors,0.5893492102622986,other,"{76: 0.5893492102622986, 74: 0.2823452055454254}"
22749,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22749.jpg,0,,,0.0,other,{}
21526,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21526.jpg,0,,,0.0,other,{}
20638,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20638.jpg,1,25,umbrella,0.5367001295089722,other,{25: 0.5367001295089722}
21917,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21917.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21903,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21903.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
21095,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21095.jpg,0,,,0.0,other,{}
21081,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21081.jpg,4,"52,52,52,52",hot dog,0.5860720276832581,other,{52: 0.25144100189208984}
22588,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22588.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22563,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22563.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22205,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22205.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22211,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22211.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
21718,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21718.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
22577,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22577.jpg,0,,,0.0,other,{}
21056,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21056.jpg,1,0,person,0.31474918127059937,lifestyle,{0: 0.31474918127059937}
22239,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22239.jpg,2,"0,0",person,0.5967598557472229,lifestyle,{0: 0.3250144124031067}
21730,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21730.jpg,2,"0,0",person,0.5967598557472229,lifestyle,{0: 0.3250144124031067}
21724,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21724.jpg,0,,,0.0,other,{}
21042,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21042.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
21725,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21725.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21043,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21043.jpg,0,,,0.0,other,{}
21057,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21057.jpg,2,"39,41",bottle,0.4822787344455719,product_display,"{39: 0.4822787344455719, 41: 0.3975864350795746}"
21731,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21731.jpg,0,,,0.0,other,{}
22238,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22238.jpg,1,39,bottle,0.8006822466850281,product_display,{39: 0.8006822466850281}
21719,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21719.jpg,0,,,0.0,other,{}
22210,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22210.jpg,0,,,0.0,other,{}
22576,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22576.jpg,1,39,bottle,0.4745512306690216,product_display,{39: 0.4745512306690216}
22562,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22562.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
22204,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22204.jpg,1,73,book,0.2753828465938568,other,{73: 0.2753828465938568}
22589,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22589.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
21080,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21080.jpg,1,11,stop sign,0.5683608055114746,other,{11: 0.5683608055114746}
21094,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21094.jpg,0,,,0.0,other,{}
21902,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21902.jpg,1,74,clock,0.4850984811782837,other,{74: 0.4850984811782837}
21916,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21916.jpg,0,,,0.0,other,{}
22748,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22748.jpg,2,"39,39",bottle,0.5879669785499573,product_display,{39: 0.3194338381290436}
21241,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21241.jpg,0,,,0.0,other,{}
20639,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20639.jpg,0,,,0.0,other,{}
21527,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21527.jpg,4,"52,52,52,52",hot dog,0.5860720276832581,other,{52: 0.25144100189208984}
21255,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21255.jpg,1,72,refrigerator,0.457951158285141,other,{72: 0.457951158285141}
22774,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22774.jpg,0,,,0.0,other,{}
22012,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22012.jpg,0,,,0.0,other,{}
22006,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22006.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
22760,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22760.jpg,0,,,0.0,other,{}
21269,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21269.jpg,1,36,skateboard,0.4461499750614166,other,{36: 0.4461499750614166}
21282,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21282.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
20822,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20822.jpg,0,,,0.0,other,{}
20836,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20836.jpg,1,74,clock,0.5041146874427795,other,{74: 0.5041146874427795}
21296,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21296.jpg,1,39,bottle,0.8308449983596802,product_display,{39: 0.8308449983596802}
21335,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21335.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
20995,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20995.jpg,1,39,bottle,0.7887119650840759,product_display,{39: 0.7887119650840759}
21453,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21453.jpg,1,60,dining table,0.29310351610183716,other,{60: 0.29310351610183716}
20981,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20981.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
21447,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21447.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
20759,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20759.jpg,0,,,0.0,other,{}
21321,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21321.jpg,1,36,skateboard,0.4461499750614166,other,{36: 0.4461499750614166}
22628,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22628.jpg,0,,,0.0,other,{}
21309,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21309.jpg,1,72,refrigerator,0.457951158285141,other,{72: 0.457951158285141}
22600,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22600.jpg,0,,,0.0,other,{}
22166,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22166.jpg,1,39,bottle,0.9162954688072205,product_display,{39: 0.9162954688072205}
20771,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20771.jpg,1,74,clock,0.4850984811782837,other,{74: 0.4850984811782837}
20765,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20765.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
22172,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22172.jpg,1,39,bottle,0.2802511155605316,product_display,{39: 0.2802511155605316}
22614,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22614.jpg,0,,,0.0,other,{}
22827,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22827.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
22199,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22199.jpg,1,41,cup,0.617677628993988,product_display,{41: 0.617677628993988}
20956,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20956.jpg,2,"39,75",bottle,0.7860796451568604,product_display,"{39: 0.7860796451568604, 75: 0.4042931795120239}"
21490,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21490.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
21484,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21484.jpg,0,,,0.0,other,{}
22833,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22833.jpg,0,,,0.0,other,{}
22358,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22358.jpg,1,69,oven,0.25304025411605835,other,{69: 0.25304025411605835}
21889,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21889.jpg,1,60,dining table,0.25102895498275757,other,{60: 0.25102895498275757}
21651,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21651.jpg,1,39,bottle,0.7241215705871582,product_display,{39: 0.7241215705871582}
21137,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21137.jpg,0,,,0.0,other,{}
21123,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21123.jpg,2,"67,39",cell phone,0.6242851614952087,product_display,"{67: 0.6242851614952087, 39: 0.4089212417602539}"
21645,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21645.jpg,1,39,bottle,0.6145961284637451,product_display,{39: 0.6145961284637451}
22364,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22364.jpg,0,,,0.0,other,{}
22402,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22402.jpg,1,39,bottle,0.8006822466850281,product_display,{39: 0.8006822466850281}
22416,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22416.jpg,8,"39,39,39,39,39,39,39,39",bottle,0.7991394400596619,product_display,{39: 0.25365132093429565}
22370,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22370.jpg,0,,,0.0,other,{}
21679,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21679.jpg,1,39,bottle,0.4382469654083252,product_display,{39: 0.4382469654083252}
21692,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21692.jpg,0,,,0.0,other,{}
21686,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21686.jpg,2,"39,60",bottle,0.8129168152809143,product_display,"{39: 0.8129168152809143, 60: 0.32531923055648804}"
